source,title,summary,texto,cluster
Perú21,Piura: Reportan posible derrame de petróleo en el mar de Talara,"Piura: Reportan posible derrame de petróleo en el mar de Talara | Piura | Derrame de petróleo | Petroperú
  <img alt=""Presunto derrame de petróleo en Talara. Foto: OEFA."" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/1277277-2.jpg?itok=iX8AIpmC"" width=""220"" />","Piura: Reportan posible derrame de petróleo en el mar de Talara Piura: Reportan posible derrame de petróleo en el mar de Talara | Piura | Derrame de petróleo | Petroperú
  <img alt=""Presunto derrame de petróleo en Talara. Foto: OEFA."" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/1277277-2.jpg?itok=iX8AIpmC"" width=""220"" />",1
Perú21,Advierten que fallo judicial contra Rutas de Lima es una mala señal para inversionistas,"Fallo judicial contra Rutas de Lima es una mala señal para inversionistas | Rutas de Lima | Peajes suspendidos | Lurín | Poder Judicial | Inversiones | Vacío financiero | arbitraje
  <img alt=""Rutas de Lima"" class=""img-fluid image-style-medium"" height=""147"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/rutas-de-lima-2.jpg?itok=uoKLYFCm"" width=""220"" />","Advierten que fallo judicial contra Rutas de Lima es una mala señal para inversionistas Fallo judicial contra Rutas de Lima es una mala señal para inversionistas | Rutas de Lima | Peajes suspendidos | Lurín | Poder Judicial | Inversiones | Vacío financiero | arbitraje
  <img alt=""Rutas de Lima"" class=""img-fluid image-style-medium"" height=""147"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/rutas-de-lima-2.jpg?itok=uoKLYFCm"" width=""220"" />",1
Perú21,"Jorge Chávez Cotrina, fiscal de crimen organizado: ""Los gobiernos anteriores nos han visto como enemigo""","Jorge Chávez Cotrina, fiscal de crimen organizado: ""Los gobiernos anteriores nos han visto como enemigo"" Tren de Aragua
  <img class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/jw_thumbnails/7h4O0AUOnyLJg9exm_0MXvfsuCADF2I-oOneTTOCCXM.jpg?itok=rchdvwcF"" width=""220"" />","Jorge Chávez Cotrina, fiscal de crimen organizado: ""Los gobiernos anteriores nos han visto como enemigo"" Jorge Chávez Cotrina, fiscal de crimen organizado: ""Los gobiernos anteriores nos han visto como enemigo"" Tren de Aragua
  <img class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/jw_thumbnails/7h4O0AUOnyLJg9exm_0MXvfsuCADF2I-oOneTTOCCXM.jpg?itok=rchdvwcF"" width=""220"" />",1
Perú21,Nito Sinfónico a 50 años del Adiós Sui Generis en el Gran Teatro Nacional,"Nito Sinfónico a 50 años del Adiós Sui Generis en el Gran Teatro Nacional | Nito Sinfónico | Adiós Sui Generis | Gran Teatro Nacional | 
  <img alt=""nito"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/nito-sinfonico.png?itok=VZlxMjME"" width=""220"" />","Nito Sinfónico a 50 años del Adiós Sui Generis en el Gran Teatro Nacional Nito Sinfónico a 50 años del Adiós Sui Generis en el Gran Teatro Nacional | Nito Sinfónico | Adiós Sui Generis | Gran Teatro Nacional | 
  <img alt=""nito"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/nito-sinfonico.png?itok=VZlxMjME"" width=""220"" />",1
Perú21,SBS exhorta prudencia a cajas en oferta de nuevos productos,"Sostuvo que dichas entidades deben evaluar muy bien la posibilidad de gestionar fondos de pensiones | Cajas | SBS | Economía
  <img alt=""Molgrovejo"" class=""img-fluid image-style-medium"" height=""147"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/molgrovejo.jpg?itok=BkcYjUxy"" width=""220"" />","SBS exhorta prudencia a cajas en oferta de nuevos productos Sostuvo que dichas entidades deben evaluar muy bien la posibilidad de gestionar fondos de pensiones | Cajas | SBS | Economía
  <img alt=""Molgrovejo"" class=""img-fluid image-style-medium"" height=""147"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/molgrovejo.jpg?itok=BkcYjUxy"" width=""220"" />",1
Perú21,"Keiko Fujimori confirma candidatura presidencial y promete combatir al ""terrorismo urbano""","Keiko Fujimori oficializará su cuarta candidatura presidencial encabezando una plancha que estará integrada por Luis Galarreta y Miki Torres en primera y segunda vicepresidencia.
  <img alt=""d"" class=""img-fluid image-style-medium"" height=""113"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/kjfsbfs.jpg?itok=C0URnwuJ"" width=""220"" />","Keiko Fujimori confirma candidatura presidencial y promete combatir al ""terrorismo urbano"" Keiko Fujimori oficializará su cuarta candidatura presidencial encabezando una plancha que estará integrada por Luis Galarreta y Miki Torres en primera y segunda vicepresidencia.
  <img alt=""d"" class=""img-fluid image-style-medium"" height=""113"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/kjfsbfs.jpg?itok=C0URnwuJ"" width=""220"" />",1
Perú21,EE. UU. reduce drásticamente la admisión de refugiados y prioriza a los blancos sudafricanos,"EE. UU. reduce drásticamente la admisión de refugiados y prioriza a los blancos sudafricanos | Estados Unidos | Donald Trump
  <img alt=""Refugiados sudafricanos en Estados Unidos. Foto: AFP"" class=""img-fluid image-style-medium"" height=""146"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/whatsapp-image-2025-10-30-at-6.56.31-pm.jpeg?itok=cHFow9Ye"" width=""220"" />","EE. UU. reduce drásticamente la admisión de refugiados y prioriza a los blancos sudafricanos EE. UU. reduce drásticamente la admisión de refugiados y prioriza a los blancos sudafricanos | Estados Unidos | Donald Trump
  <img alt=""Refugiados sudafricanos en Estados Unidos. Foto: AFP"" class=""img-fluid image-style-medium"" height=""146"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/whatsapp-image-2025-10-30-at-6.56.31-pm.jpeg?itok=cHFow9Ye"" width=""220"" />",1
Perú21,¿Suspensión de peajes de Rutas de Lima afectará inversiones futura en el Perú?,"¿Suspensión de peajes de Rutas de Lima afectará inversiones futura en el Perú? Rafael lopez aliaga Renzo Reggiardo MTC gobierno peruano
  <img class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/jw_thumbnails/cf4e6IpaRmfm-nYOm9_E_WhEhKzPIv_y2c79H1mceRg.jpg?itok=06FlJJ29"" width=""220"" />","¿Suspensión de peajes de Rutas de Lima afectará inversiones futura en el Perú? ¿Suspensión de peajes de Rutas de Lima afectará inversiones futura en el Perú? Rafael lopez aliaga Renzo Reggiardo MTC gobierno peruano
  <img class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/jw_thumbnails/cf4e6IpaRmfm-nYOm9_E_WhEhKzPIv_y2c79H1mceRg.jpg?itok=06FlJJ29"" width=""220"" />",1
Perú21,EN VIVO KEIKO FUJIMORI: Presenta su plancha presidencial para las Elecciones 2026,"EN VIVO KEIKO FUJIMORI: Presenta su plancha presidencial para las Elecciones 2026
  <img alt="""" class=""img-fluid image-style-medium"" height=""165"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/oembed_thumbnails/2025-10/X_1f8uj5rr9lSrMLhNjDB5vg1f2_1Z8V_Zl0vekf2_Q.jpg?itok=ZgtM7aVW"" width=""220"" />","EN VIVO KEIKO FUJIMORI: Presenta su plancha presidencial para las Elecciones 2026 EN VIVO KEIKO FUJIMORI: Presenta su plancha presidencial para las Elecciones 2026
  <img alt="""" class=""img-fluid image-style-medium"" height=""165"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/oembed_thumbnails/2025-10/X_1f8uj5rr9lSrMLhNjDB5vg1f2_1Z8V_Zl0vekf2_Q.jpg?itok=ZgtM7aVW"" width=""220"" />",1
Perú21,"Arcángel visitó Machu Picchu y quedó maravillado: ""Has cambiado mi vida""","Arcángel visitó Machu Picchu y quedó maravillado: ""Has cambiado mi vida"" | Arcángel | Cusco Perú | Machu Picchu | arcangel youtube | 
  <img alt=""arcangel"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/arcangel.png?itok=yEv1iWr-"" width=""220"" />","Arcángel visitó Machu Picchu y quedó maravillado: ""Has cambiado mi vida"" Arcángel visitó Machu Picchu y quedó maravillado: ""Has cambiado mi vida"" | Arcángel | Cusco Perú | Machu Picchu | arcangel youtube | 
  <img alt=""arcangel"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/arcangel.png?itok=yEv1iWr-"" width=""220"" />",1
Perú21,Suspendida fiscal Elizabeth Peralta fue excarcelada del penal de mujeres de Chorrillos,"Suspendida fiscal Elizabeth Peralta fue excarcelada del penal de mujeres de Chorrillos esta tarde y defensa de Andrés Hurtado 'Chibolín' espera mismo beneficio para el exconductor
  <img alt=""Elizabeth Peralta"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/elizabeth-peralta.jpg?itok=qiehznsf"" width=""220"" />","Suspendida fiscal Elizabeth Peralta fue excarcelada del penal de mujeres de Chorrillos Suspendida fiscal Elizabeth Peralta fue excarcelada del penal de mujeres de Chorrillos esta tarde y defensa de Andrés Hurtado 'Chibolín' espera mismo beneficio para el exconductor
  <img alt=""Elizabeth Peralta"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/elizabeth-peralta.jpg?itok=qiehznsf"" width=""220"" />",1
Perú21,Alianza Lima enfrentaría al Inter Miami en la 'Noche Blanquiazul 2026',"Alianza Lima enfrentaría al Inter Miami en la 'Noche Blanquiazul 2026' | Alianza Lima | Alianza Lima vs Inter Miami | Copa Libertadores 2026 | 
  <img alt=""inter miami"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/alianza-lima-vs-inter-miami.png?itok=TafhAnMU"" width=""220"" />","Alianza Lima enfrentaría al Inter Miami en la 'Noche Blanquiazul 2026' Alianza Lima enfrentaría al Inter Miami en la 'Noche Blanquiazul 2026' | Alianza Lima | Alianza Lima vs Inter Miami | Copa Libertadores 2026 | 
  <img alt=""inter miami"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/alianza-lima-vs-inter-miami.png?itok=TafhAnMU"" width=""220"" />",1
Perú21,JNJ abre investigación contra jefa de Reniec por exposición de datos,"JNJ abre investigación contra jefa de Reniec por exposición de datosa jefa del Reniec tiene 10 días hábiles para presentar sus descargos correspondientes.
  <img alt=""df"" class=""img-fluid image-style-medium"" height=""132"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/rsfsfg.jpg?itok=XHQikEOI"" width=""220"" />","JNJ abre investigación contra jefa de Reniec por exposición de datos JNJ abre investigación contra jefa de Reniec por exposición de datosa jefa del Reniec tiene 10 días hábiles para presentar sus descargos correspondientes.
  <img alt=""df"" class=""img-fluid image-style-medium"" height=""132"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/rsfsfg.jpg?itok=XHQikEOI"" width=""220"" />",1
Perú21,Cris MJ llega al Perú con su 'Apocalipsis Tour',"Cris MJ, la nueva sensación del pop chileno, llega al Perú con su 'Apocalipsis Tour'
  <img alt=""Cris MJ"" class=""img-fluid image-style-medium"" height=""147"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/cris-mj.jpeg?itok=ssrOCl9d"" width=""220"" />","Cris MJ llega al Perú con su 'Apocalipsis Tour' Cris MJ, la nueva sensación del pop chileno, llega al Perú con su 'Apocalipsis Tour'
  <img alt=""Cris MJ"" class=""img-fluid image-style-medium"" height=""147"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-10/cris-mj.jpeg?itok=ssrOCl9d"" width=""220"" />",1
RPP,"Jorge Montero dice que ""no fue correcta"" la vacancia de Dina Boluarte: ""Ese gobierno venía trabajando a todo vapor""","El exministro de Energía y Minas aseguró que Petroperú ""es un excelente negocio para todos los peruanos"" que necesita renovar sus gerencias. Además, dijo desear ""éxitos en sus objetivos"" al gobierno de José Jerí.","Jorge Montero dice que ""no fue correcta"" la vacancia de Dina Boluarte: ""Ese gobierno venía trabajando a todo vapor"" El exministro de Energía y Minas aseguró que Petroperú ""es un excelente negocio para todos los peruanos"" que necesita renovar sus gerencias. Además, dijo desear ""éxitos en sus objetivos"" al gobierno de José Jerí.",0
RPP,"Con un estilo inspirado en Pinterest y una nominación al Latin Grammy, Yami Safdie llega a Lima y confiesa su deseo de colaborar con Jaze",La cantante argentina llega por primera vez a Lima como parte del cartel del VMF 2025. Se presentará este domingo 9 en Costa 21.,"Con un estilo inspirado en Pinterest y una nominación al Latin Grammy, Yami Safdie llega a Lima y confiesa su deseo de colaborar con Jaze La cantante argentina llega por primera vez a Lima como parte del cartel del VMF 2025. Se presentará este domingo 9 en Costa 21.",0
RPP,Cúal fue el último temblor en México hoy 7 de noviembre según SSN,Cuál es el ultimo temblor en México y CDMX registrado segun el Servicio Sismológico Nacional (SSN) hoy 7 de noviembre del 2025. Consulta los últimos sismos EN VIVO para México aquí.,Cúal fue el último temblor en México hoy 7 de noviembre según SSN Cuál es el ultimo temblor en México y CDMX registrado segun el Servicio Sismológico Nacional (SSN) hoy 7 de noviembre del 2025. Consulta los últimos sismos EN VIVO para México aquí.,2
RPP,"Cuenta regresiva para los Grammy 2026: fecha, horario y dónde ver el anuncio de los nominados",La esperada lista se dará a conocer en un evento en vivo que podrá seguirse online y marcará el inicio de la temporada de premiaciones.,"Cuenta regresiva para los Grammy 2026: fecha, horario y dónde ver el anuncio de los nominados La esperada lista se dará a conocer en un evento en vivo que podrá seguirse online y marcará el inicio de la temporada de premiaciones.",0
RPP,Corte de agua en Lima hoy 07 de noviembre: Distritos y horarios afectados,EN VIVO Consulta aquí los distritos de Lima y horarios afectados por el corte de agua programado por el Servicio de Agua Potable y Alcantarillado de Lima (Sedapal) para hoy.,Corte de agua en Lima hoy 07 de noviembre: Distritos y horarios afectados EN VIVO Consulta aquí los distritos de Lima y horarios afectados por el corte de agua programado por el Servicio de Agua Potable y Alcantarillado de Lima (Sedapal) para hoy.,2
RPP,"Temblor en Perú, hoy 7 de noviembre: magnitud y epicentro del sismo según IGP","Actualización EN VIVO del último sismo en Perú hoy, viernes 7 de noviembre según las últimas actualizaciones del Instituto Geofísico del Perú IGP","Temblor en Perú, hoy 7 de noviembre: magnitud y epicentro del sismo según IGP Actualización EN VIVO del último sismo en Perú hoy, viernes 7 de noviembre según las últimas actualizaciones del Instituto Geofísico del Perú IGP",2
RPP,Argentina: dólar blue hoy a cuánto cotiza este viernes 07 de noviembre,"La cotización del dólar blue, hoy viernes 07 de noviembre en el país de Argentina es de $1415 compra y $1435 la venta.","Argentina: dólar blue hoy a cuánto cotiza este viernes 07 de noviembre La cotización del dólar blue, hoy viernes 07 de noviembre en el país de Argentina es de $1415 compra y $1435 la venta.",2
RPP,Con el Universitario vs. Garcilaso: programación y horarios de la fecha 18 del Torneo Clausura 2025 de la Liga1,"Universitario recibe a Deportivo Garcilaso, mientras que Alianza Lima descansa en la fecha 18 del Clausura.","Con el Universitario vs. Garcilaso: programación y horarios de la fecha 18 del Torneo Clausura 2025 de la Liga1 Universitario recibe a Deportivo Garcilaso, mientras que Alianza Lima descansa en la fecha 18 del Clausura.",4
RPP,Dólar BCV y DolarToday hoy: ¿Cuánto cotiza el dólar en Venezuela este 7 de noviembre?,Conoce cuánto cotiza el dólar en el Banco Central de Venezuela y en DolarToday en la apertura del 7 de noviembre.,Dólar BCV y DolarToday hoy: ¿Cuánto cotiza el dólar en Venezuela este 7 de noviembre? Conoce cuánto cotiza el dólar en el Banco Central de Venezuela y en DolarToday en la apertura del 7 de noviembre.,2
RPP,Cusco FC vs. Sport Boys EN VIVO: hora y canal del partido por el Torneo Clausura 2025 de Liga1,"Cusco FC sale por una nueva victoria en condición de local, ahora ante Sport Boys. Conoce a qué hora empieza y dónde ver el partido EN VIVO.","Cusco FC vs. Sport Boys EN VIVO: hora y canal del partido por el Torneo Clausura 2025 de Liga1 Cusco FC sale por una nueva victoria en condición de local, ahora ante Sport Boys. Conoce a qué hora empieza y dónde ver el partido EN VIVO.",4
RPP,El escándalo sigue el Turquía: arrestan a 17 árbitros por amaño de partidos,El arresto está relacionado con la investigación que empezó la Federación Turca de Fútbol (TFF) donde determinó que 371 árbitros habían participado en apuestas legales de fútbol.,El escándalo sigue el Turquía: arrestan a 17 árbitros por amaño de partidos El arresto está relacionado con la investigación que empezó la Federación Turca de Fútbol (TFF) donde determinó que 371 árbitros habían participado en apuestas legales de fútbol.,0
RPP,"Jorge Montero acusa que 'reinfos' y 'reinfos suspendidos' se vendían en mercados ilegales para ""blanquear"" extracción minera","El exministro de Energía y Minas, en entrevista exclusiva con RPP, señaló que 'reinfos' y 'reinfos suspendidos' eran vendidos porque bastaban ""4 papeles"" para ""ponerlos vigentes"". Además, acusó que congresistas de la Comisión de Energía y Minas tendrían intereses electorales al impulsar ampliación del Reinfo.","Jorge Montero acusa que 'reinfos' y 'reinfos suspendidos' se vendían en mercados ilegales para ""blanquear"" extracción minera El exministro de Energía y Minas, en entrevista exclusiva con RPP, señaló que 'reinfos' y 'reinfos suspendidos' eran vendidos porque bastaban ""4 papeles"" para ""ponerlos vigentes"". Además, acusó que congresistas de la Comisión de Energía y Minas tendrían intereses electorales al impulsar ampliación del Reinfo.",0
RPP,Presidenta del Senado mexicano negó que su Gobierno haya intervenido “en los asuntos de Perú” con el asilo a Betssy Chávez,"Laura Itzel Castillo cuestionó la decisión del Congreso peruano de declarar persona non grata a a la presidenta mexicana, Claudia Sheinbaum, y defendió que el asilo otorgado a Betssy Chávez se ajustó a tratados internacionales.","Presidenta del Senado mexicano negó que su Gobierno haya intervenido “en los asuntos de Perú” con el asilo a Betssy Chávez Laura Itzel Castillo cuestionó la decisión del Congreso peruano de declarar persona non grata a a la presidenta mexicana, Claudia Sheinbaum, y defendió que el asilo otorgado a Betssy Chávez se ajustó a tratados internacionales.",0
RPP,Universitario vs Garcilaso EN VIVO: ¿a qué hora juegan y dónde ver HOY la fecha 18 del Torneo Clausura?,Universitario vs Garcilaso EN VIVO: sigue la transmisión del partido por la fecha 18 del Torneo Clausura de Liga1.,Universitario vs Garcilaso EN VIVO: ¿a qué hora juegan y dónde ver HOY la fecha 18 del Torneo Clausura? Universitario vs Garcilaso EN VIVO: sigue la transmisión del partido por la fecha 18 del Torneo Clausura de Liga1.,4
RPP,“Tenemos una relación de padre e hija”: Millie Bobby Brown y David Harbour comparten tierno momento en la premiere de ‘Stranger Things’,"La actriz y su compañero de reparto protagonizaron uno de los momentos más tiernos de la alfombra roja, donde hablaron sobre el vínculo que los une dentro y fuera del set.","“Tenemos una relación de padre e hija”: Millie Bobby Brown y David Harbour comparten tierno momento en la premiere de ‘Stranger Things’ La actriz y su compañero de reparto protagonizaron uno de los momentos más tiernos de la alfombra roja, donde hablaron sobre el vínculo que los une dentro y fuera del set.",0
RPP,Caminar después de comer: ¿cómo puede favorecer a la digestión?,"El Dr. Elmer Huerta, asesor médico de RPP, se refirió a la caminata del cuesco, una reciente tendencia que ha surgido en redes sociales. Según indicó, esta tiene un respaldo científico, pues cuando una persona come, especialmente en grandes cantidades o sin masticar adecuadamente, se generan burbujas de gas en el estómago. Esto puede provocar una sensación de inflamación y malestar. El caminar, tras una comida, activa el reflejo gastrocolónico, lo que puede ayudar a mover el contenido del colon y facilitar la expulsión de los gases acumulados.","Caminar después de comer: ¿cómo puede favorecer a la digestión? El Dr. Elmer Huerta, asesor médico de RPP, se refirió a la caminata del cuesco, una reciente tendencia que ha surgido en redes sociales. Según indicó, esta tiene un respaldo científico, pues cuando una persona come, especialmente en grandes cantidades o sin masticar adecuadamente, se generan burbujas de gas en el estómago. Esto puede provocar una sensación de inflamación y malestar. El caminar, tras una comida, activa el reflejo gastrocolónico, lo que puede ayudar a mover el contenido del colon y facilitar la expulsión de los gases acumulados.",0
RPP,¿“Show judicial” o registro de corrupción? Comienza juicio por la causa Cuadernos contra Cristina Fernández,"Desde la reclusión domiciliaria donde cumple una condena por la causa conocida como Vialidad, Cristina Fernández comparece a partir de este 6 de noviembre en un nuevo juicio por corrupción. La expresidenta argentina responde, junto a otros 86 imputados, por el caso Cuadernos, en el que enfrenta cargos por cohecho, por liderar un esquema de sobornos para la asignación de contratos de obras públicas. La lideresa peronista califica el proceso como un “show judicial”.","¿“Show judicial” o registro de corrupción? Comienza juicio por la causa Cuadernos contra Cristina Fernández Desde la reclusión domiciliaria donde cumple una condena por la causa conocida como Vialidad, Cristina Fernández comparece a partir de este 6 de noviembre en un nuevo juicio por corrupción. La expresidenta argentina responde, junto a otros 86 imputados, por el caso Cuadernos, en el que enfrenta cargos por cohecho, por liderar un esquema de sobornos para la asignación de contratos de obras públicas. La lideresa peronista califica el proceso como un “show judicial”.",0
RPP,Temblor en Chile hoy 7 de noviembre: Epicentro del sismo según CSN,¿Cuál fue el último Temblor en Chile hoy 7 de noviembre y registrado por el servicio Sismológico Nacional de Chile (CSN)? Consulta los últimos sismos: magnitud y epicentro del movimiento sísmico.,Temblor en Chile hoy 7 de noviembre: Epicentro del sismo según CSN ¿Cuál fue el último Temblor en Chile hoy 7 de noviembre y registrado por el servicio Sismológico Nacional de Chile (CSN)? Consulta los últimos sismos: magnitud y epicentro del movimiento sísmico.,2
RPP,Liga de Francia: Le Havre AC se enfrenta ante la visita Nantes por la fecha 12,"Le Havre AC y Nantes se enfrentan en el estadio Stade Océane, con el arbitraje de Romain Lissorgue. El duelo se jugará el sábado 8 de noviembre desde las 13:00 horas.","Liga de Francia: Le Havre AC se enfrenta ante la visita Nantes por la fecha 12 Le Havre AC y Nantes se enfrentan en el estadio Stade Océane, con el arbitraje de Romain Lissorgue. El duelo se jugará el sábado 8 de noviembre desde las 13:00 horas.",3
RPP,Liga 1: Ayacucho FC y Comerciantes Unidos se miden por la fecha 18,"Palpitamos la previa del choque entre Ayacucho FC y Comerciantes Unidos. Cuándo, dónde y a qué hora juegan.","Liga 1: Ayacucho FC y Comerciantes Unidos se miden por la fecha 18 Palpitamos la previa del choque entre Ayacucho FC y Comerciantes Unidos. Cuándo, dónde y a qué hora juegan.",3
RPP,Toma nota: se confirmaron las fechas de los playoffs de la Liga1 2025,RPP pudo conocer cuándo se disputarán los playoffs de la Liga1 2025. Alianza Lima y Cusco FC ya aseguraron su presencia.,Toma nota: se confirmaron las fechas de los playoffs de la Liga1 2025 RPP pudo conocer cuándo se disputarán los playoffs de la Liga1 2025. Alianza Lima y Cusco FC ya aseguraron su presencia.,4
RPP,Hospital Rebagliati: familia pide ayuda para que operen a adulta mayor de 84 años con pancreatitis,Rotafono de RPP | La señora está internada en el área de emergencias del hospital Rebagliati a la espera de que le programen una operación para que le quiten la vesícula.,Hospital Rebagliati: familia pide ayuda para que operen a adulta mayor de 84 años con pancreatitis Rotafono de RPP | La señora está internada en el área de emergencias del hospital Rebagliati a la espera de que le programen una operación para que le quiten la vesícula.,0
RPP,Loreto: capturan a tres presuntos ladrones tras robo de equipos de telefonía por más de 20 mil soles,"Los detenidos fueron identificados como Dennys Acosta Ramírez (42), Michael Nike Sánchez Bardales (28) y Hugo Silvestre Panduro López (27), quienes, según la Policía, tenían en su poder celulares de alta gama, cargadores portátiles y empaques vacíos.","Loreto: capturan a tres presuntos ladrones tras robo de equipos de telefonía por más de 20 mil soles Los detenidos fueron identificados como Dennys Acosta Ramírez (42), Michael Nike Sánchez Bardales (28) y Hugo Silvestre Panduro López (27), quienes, según la Policía, tenían en su poder celulares de alta gama, cargadores portátiles y empaques vacíos.",0
RPP,PNP desarticula dos bandas criminales dedicadas a la extorsión y el tráfico de drogas en SJL y el Callao,"Agentes del grupo Grecco capturaron a seis presuntos integrantes de organizaciones delictivas que exigían dinero a empresarios y transportistas bajo amenazas. Durante el operativo se incautaron drogas, armas y dinero en efectivo.","PNP desarticula dos bandas criminales dedicadas a la extorsión y el tráfico de drogas en SJL y el Callao Agentes del grupo Grecco capturaron a seis presuntos integrantes de organizaciones delictivas que exigían dinero a empresarios y transportistas bajo amenazas. Durante el operativo se incautaron drogas, armas y dinero en efectivo.",0
RPP,LaLiga EA Sports: Atlético de Madrid buscará extender su racha ganadora ante Levante,"Todos los detalles de la previa del partido entre Atlético de Madrid y Levante, que se jugará el sábado 8 de noviembre desde las 12:30 horas en el estadio el Metropolitano.","LaLiga EA Sports: Atlético de Madrid buscará extender su racha ganadora ante Levante Todos los detalles de la previa del partido entre Atlético de Madrid y Levante, que se jugará el sábado 8 de noviembre desde las 12:30 horas en el estadio el Metropolitano.",3
RPP,Premier League: Arsenal está en la cima y quiere mantenerse así al enfrentar a Sunderland,"Todo lo que tienes que saber en la previa de Sunderland vs Arsenal. El duelo, a disputarse  en el Stadium of Light mañana, comenzará  a las 12:30 horas y será dirigido por Craig Pawson.","Premier League: Arsenal está en la cima y quiere mantenerse así al enfrentar a Sunderland Todo lo que tienes que saber en la previa de Sunderland vs Arsenal. El duelo, a disputarse  en el Stadium of Light mañana, comenzará  a las 12:30 horas y será dirigido por Craig Pawson.",3
RPP,"Agustín Lozano reveló detalles de la no renovación de Ricardo Gareca: ""No contó toda la verdad""","""Hice hasta lo imposible y quizá cosas que ni ustedes harían para que el proyecto continúe"", aseguró Agustín Lozano sobre la no continuidad de Ricardo Gareca.","Agustín Lozano reveló detalles de la no renovación de Ricardo Gareca: ""No contó toda la verdad"" ""Hice hasta lo imposible y quizá cosas que ni ustedes harían para que el proyecto continúe"", aseguró Agustín Lozano sobre la no continuidad de Ricardo Gareca.",0
RPP,La Libertad: investigan a primos acusados de ser 'marcas' tras robo de S/ 20 mil a empresario,"El robo ocurrió en la avenida Larco, en una zona muy comercial de Trujillo, cuando el empresario había retirado dinero de una agencia bancaria.","La Libertad: investigan a primos acusados de ser 'marcas' tras robo de S/ 20 mil a empresario El robo ocurrió en la avenida Larco, en una zona muy comercial de Trujillo, cuando el empresario había retirado dinero de una agencia bancaria.",0
RPP,"Partidos de hoy, viernes 7 de noviembre del 2025: horarios y canales TV para ver EN VIVO Liga1 y LaLiga","Fútbol EN VIVO | Horarios y canales de TV para ver EN DIRECTO los partidos de hoy, viernes 7 de noviembre del 2025.","Partidos de hoy, viernes 7 de noviembre del 2025: horarios y canales TV para ver EN VIVO Liga1 y LaLiga Fútbol EN VIVO | Horarios y canales de TV para ver EN DIRECTO los partidos de hoy, viernes 7 de noviembre del 2025.",2
RPP,"Lionel Messi: ""Dios me regaló un don, me eligió a mí""",El capitán de la Selección de Argentina comparó al Mundial 2022 con el nacimiento de sus hijos.,"Lionel Messi: ""Dios me regaló un don, me eligió a mí"" El capitán de la Selección de Argentina comparó al Mundial 2022 con el nacimiento de sus hijos.",0
RPP,Detienen en España a 13 miembros del Tren de Aragua,"Las fuerzas de seguridad informaron este viernes de la operación, denominada Interciti, que tuvo una primera fase en marzo de 2024, cuando fue arrestado en Barcelona el hermano del Niño Guerrero, líder internacional de la organización.","Detienen en España a 13 miembros del Tren de Aragua Las fuerzas de seguridad informaron este viernes de la operación, denominada Interciti, que tuvo una primera fase en marzo de 2024, cuando fue arrestado en Barcelona el hermano del Niño Guerrero, líder internacional de la organización.",0
